#keggName_to_taxonName	Bacteroides reticulotermitis	Bacteroidaceae bacterium HV4-6-C5C	Prevotella oryzae	Prevotella paludivivens	Desulfovibrio legallii	Pseudoclavibacter soli	Acidipropionibacterium jensenii	Lactobacillus brevis	Lactobacillus paracasei	Lactobacillus curvatus	Lactobacillus fuchuensis	Lactobacillus sakei	Clostridium kluyveri	Clostridium luticellarii	Clostridium tyrobutyricum	Clostridium sp. JN500901	Clostridium sp. KNHs216	Clostridium sp. W14A	Faecalicatena fissicatena	Oscillibacter sp. CAG:155	Oscillibacter ruminantium	Oscillibacter valericigenes	Oscillibacter sp. 1-3	Oscillibacter sp. PC13	Desulfitobacterium hafniense	Caproiciproducens galactitolivorans	Caproiciproducens sp. NJN-50	Marasmitruncus massiliensis	Pseudoflavonifractor sp. Marseille-P3106	Ruminococcaceae bacterium HV4-5-B5C	Clostridiales bacterium	Methanobacterium congolense	Methanobacterium paludis
K10747 DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	143
K10773 endonuclease III [EC:4.2.99.18]	0	0	0	0	0	0	16	3	31	12	0	60	171	0	0	0	0	0	0	0	0	36	0	0	0	0	7	0	0	0	0	0	117
K10793 D-proline reductase (dithiol) PrdA [EC:1.21.4.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10794 D-proline reductase (dithiol) PrdB [EC:1.21.4.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10797 2-enoate reductase [EC:1.3.1.31]	0	0	0	0	0	0	0	0	0	0	0	0	443	0	34	0	0	0	0	0	0	70	0	0	0	0	96	0	0	0	0	0	0
K10804 acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10805 acyl-CoA thioesterase II [EC:3.1.2.-]	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10820 galactofuranose transport system ATP-binding protein [EC:7.5.2.9]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0
K10823 oligopeptide transport system ATP-binding protein	0	0	0	0	0	0	5	0	2	0	0	44	0	0	0	0	0	0	0	0	0	39	0	0	0	0	48	0	0	0	0	0	0
K10831 taurine transport system ATP-binding protein [EC:7.6.2.7]	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
K10896 fanconi anemia group M protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	92
K10907 aminotransferase [EC:2.6.1.-]	0	0	0	0	0	0	30	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
K10914 CRP/FNR family transcriptional regulator, cyclic AMP receptor protein	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
K10947 PadR family transcriptional regulator, regulatory protein PadR	0	0	0	0	0	0	0	45	12	0	2	36	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	26
K10974 cytosine permease	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
K10977 methanogen homocitrate synthase [EC:2.3.3.14 2.3.3.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227
K10978 methanogen homoisocitrate dehydrogenase [EC:1.1.1.87 1.1.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	157
K10979 DNA end-binding protein Ku	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
K10984 PTS system, galactosamine-specific IIB component [EC:2.7.1.-]	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10985 PTS system, galactosamine-specific IIC component	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10986 PTS system, galactosamine-specific IID component	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11041 exfoliative toxin A/B	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11051 multidrug/hemolysin transport system permease protein	0	0	0	0	0	0	0	0	35	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11065 thiol peroxidase, atypical 2-Cys peroxiredoxin [EC:1.11.1.15]	0	0	0	0	0	0	4	13	0	9	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11068 hemolysin III	0	0	0	0	0	0	18	58	0	4	0	0	264	4	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0
K11069 spermidine/putrescine transport system substrate-binding protein	0	0	0	0	0	0	0	172	0	3	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11070 spermidine/putrescine transport system permease protein	0	0	0	0	0	0	0	1	2	4	0	29	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0
K11071 spermidine/putrescine transport system permease protein	0	0	0	0	0	0	0	7	0	0	0	34	0	0	7	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0
K11072 spermidine/putrescine transport system ATP-binding protein [EC:7.6.2.11]	0	0	0	0	0	0	0	64	0	0	0	12	0	0	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
K11102 proton glutamate symport protein	0	0	0	0	0	0	0	45	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11105 cell volume regulation protein A	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0
K11130 H/ACA ribonucleoprotein complex subunit 3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
K11131 H/ACA ribonucleoprotein complex subunit 4 [EC:5.4.99.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	34
K11144 primosomal protein DnaI	0	0	0	0	0	0	0	41	0	5	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11145 ribonuclease III family protein [EC:3.1.26.-]	0	0	0	0	0	0	0	0	2	0	0	0	94	0	0	0	0	0	0	0	0	101	0	0	0	0	11	0	0	0	0	0	0
K11175 phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	0	0	0	0	0	0	9	0	2	31	0	86	216	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
K11176 IMP cyclohydrolase [EC:3.5.4.10]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	26
K11189 phosphocarrier protein	0	0	0	0	0	0	0	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
K11203 PTS system, fructose-specific IIC-like component	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11206 deaminated glutathione amidase [EC:3.5.1.128]	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11212 LPPG:FO 2-phospho-L-lactate transferase [EC:2.7.8.28]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
K11261 formylmethanofuran dehydrogenase subunit E [EC:1.2.7.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	76	231
K11263 acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11358 aspartate aminotransferase [EC:2.6.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0
K11381 2-oxoisovalerate dehydrogenase E1 component [EC:1.2.4.4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
K11473 glycolate oxidase iron-sulfur subunit	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11600 exosome complex component RRP41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
K11615 two-component system, CitB family, response regulator MalR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0
K11617 two-component system, NarL family, sensor histidine kinase LiaS [EC:2.7.13.3]	0	0	0	0	0	0	0	0	0	20	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11618 two-component system, NarL family, response regulator LiaR	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11646 3-dehydroquinate synthase II [EC:1.4.1.24]	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	21
K11691 two-component system, CitB family, sensor histidine kinase DctS [EC:2.7.13.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0
K11692 two-component system, CitB family, response regulator DctR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0
K11717 cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	0	0	0	0	0	0	12	0	0	2	1	82	302	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	471
K11733 lysine-specific permease	0	0	0	0	0	0	0	2	0	10	1	27	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11737 D-serine/D-alanine/glycine transporter	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11738 L-asparagine permease	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11741 quaternary ammonium compound-resistance protein SugE	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11749 regulator of sigma E protease [EC:3.4.24.-]	0	0	0	0	0	0	0	43	8	4	0	77	160	1	1	0	0	0	0	0	0	86	0	0	0	0	12	0	0	0	0	0	0
K11752 diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	0	0	0	0	5	0	22	264	0	0	0	0	443	0	0	0	0	0	0	0	0	99	0	0	0	0	14	0	0	0	0	0	0
K11753 riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	0	0	0	0	0	0	7	0	0	15	0	94	256	0	0	0	0	0	0	0	0	57	0	0	0	0	34	0	0	2	0	0	0
K11754 dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	0	0	0	0	0	0	35	237	0	16	0	296	262	0	0	0	0	0	0	0	0	143	0	0	0	0	26	0	0	0	0	0	0
K11755 phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
K11780 7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase [EC:4.3.1.32]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	112
K11781 5-amino-6-(D-ribitylamino)uracil---L-tyrosine 4-hydroxyphenyl transferase [EC:2.5.1.147]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	279
K11927 ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	719	0	0	0	0	0	0	0	0	0	0	0
K11931 poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase [EC:3.5.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0
K11939 inner membrane transporter RhtA	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11960 urea transport system permease protein	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11991 tRNA(adenine34) deaminase [EC:3.5.4.33]	0	0	0	0	0	0	7	25	0	2	0	24	50	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
K12132 eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]	0	0	0	0	0	0	25	12	15	45	0	199	0	0	0	0	0	1	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0
K12137 hydrogenase-4 component B [EC:1.-.-.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0
K12234 coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase [EC:6.3.2.31 6.3.2.34]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41
K12251 N-carbamoylputrescine amidase [EC:3.5.1.53]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
K12267 peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11 1.8.4.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
K12308 beta-galactosidase [EC:3.2.1.23]	0	0	0	5	0	0	0	4	23	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12373 hexosaminidase [EC:3.2.1.52]	0	0	0	0	0	0	30	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12410 NAD-dependent deacetylase [EC:3.5.1.-]	0	0	0	0	0	0	0	102	0	1	0	0	119	0	1	0	0	0	0	0	0	32	0	0	0	0	5	0	0	0	0	0	0
K12503 short-chain Z-isoprenyl diphosphate synthase [EC:2.5.1.68]	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12507 acyl-CoA synthetase [EC:6.2.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0
K12510 tight adherence protein B	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12511 tight adherence protein C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
K12527 putative selenate reductase [EC:1.97.1.9]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0
K12555 penicillin-binding protein 2A [EC:2.4.1.129 3.4.16.4]	0	0	0	0	0	0	0	0	0	20	6	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12573 ribonuclease R [EC:3.1.13.1]	0	4	0	0	0	0	0	8	0	2	3	88	620	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
K12574 ribonuclease J [EC:3.1.-.-]	0	0	0	0	0	0	1	21	0	0	0	42	264	0	0	0	0	0	0	0	0	46	0	0	1	0	2	0	0	0	0	22	271
K12583 phosphatidylinositol alpha 1,6-mannosyltransferase [EC:2.4.1.-]	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12589 exosome complex component RRP42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121
K12941 aminobenzoyl-glutamate utilization protein B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0
K12952 cation-transporting P-type ATPase E [EC:7.2.2.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0
K12960 5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	205
K12996 rhamnosyltransferase [EC:2.4.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
K12997 rhamnosyltransferase [EC:2.4.1.-]	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13015 UDP-N-acetyl-D-glucosamine dehydrogenase [EC:1.1.1.136]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
K13019 UDP-GlcNAc3NAcA epimerase [EC:5.1.3.23]	0	0	0	0	0	0	0	0	0	0	0	0	181	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
K13038 phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]	0	0	0	0	0	0	18	0	0	9	1	124	375	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	34
K13039 sulfopyruvate decarboxylase subunit beta [EC:4.1.1.79]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
K13052 cell division protein DivIC	0	0	0	0	0	0	0	77	15	4	4	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13252 putrescine carbamoyltransferase [EC:2.1.3.6]	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13256 protein PsiE	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13277 minor extracellular protease Epr [EC:3.4.21.-]	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13280 signal peptidase I [EC:3.4.21.89]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
K13282 cyanophycinase [EC:3.4.15.6]	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0
K13288 oligoribonuclease [EC:3.1.-.-]	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13292 phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	0	0	0	0	0	0	0	18	0	6	0	66	389	0	4	0	0	0	0	0	0	43	0	0	0	0	14	0	0	0	0	0	0
K13479 xanthine dehydrogenase FAD-binding subunit [EC:1.17.1.4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
K13525 transitional endoplasmic reticulum ATPase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	224
K13531 methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13542 uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13573 proteasome accessory factor C	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13626 flagellar assembly factor FliW	0	0	0	0	1	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	39	0	0	0	0	7	0	0	0	0	0	0
K13640 MerR family transcriptional regulator, heat shock protein HspR	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13641 IclR family transcriptional regulator, acetate operon repressor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0
K13677 1,2-diacylglycerol-3-alpha-glucose alpha-1,2-glucosyltransferase [EC:2.4.1.208]	0	0	0	0	0	0	0	0	0	12	1	180	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0
K13678 1,2-diacylglycerol-3-alpha-glucose alpha-1,2-galactosyltransferase [EC:2.4.1.-]	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13727 phenolic acid decarboxylase [EC:4.1.1.-]	0	0	0	0	0	0	0	14	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13730 internalin A	0	0	0	0	0	0	66	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13747 carboxynorspermidine decarboxylase [EC:4.1.1.96]	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	11	0	0	0	0	0	0
K13787 geranylgeranyl diphosphate synthase, type I [EC:2.5.1.1 2.5.1.10 2.5.1.29]	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
K13789 geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]	0	0	0	0	0	0	0	0	1	20	0	136	0	0	0	0	0	0	0	0	0	110	0	0	0	0	19	0	0	0	0	0	0
K13812 bifunctional enzyme Fae/Hps [EC:4.2.1.147 4.1.2.43]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
K13819 NifU-like protein	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13820 flagellar biosynthetic protein FliR/FlhB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13821 RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13889 glutathione transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0
K13890 glutathione transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0
K13891 glutathione transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
K13919 propanediol dehydratase medium subunit [EC:4.2.1.28]	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13920 propanediol dehydratase small subunit [EC:4.2.1.28]	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13921 1-propanol dehydrogenase	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13922 propionaldehyde dehydrogenase [EC:1.2.1.87]	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0
K13927 holo-ACP synthase / triphosphoribosyl-dephospho-CoA synthase [EC:2.7.7.61 2.4.2.52]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0
K13940 dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:4.1.2.25 2.7.6.3]	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13953 alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]	0	0	0	0	0	0	0	2	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13954 alcohol dehydrogenase [EC:1.1.1.1]	0	0	0	0	1	0	0	0	0	0	0	0	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13993 HSP20 family protein	0	0	0	0	0	0	4	0	0	2	0	42	152	0	4	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	97	4
K14080 [methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase [EC:2.1.1.246]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	68
K14081 methanol corrinoid protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	182
