#keggName_to_taxonName	Bacteroides reticulotermitis	Bacteroidaceae bacterium HV4-6-C5C	Prevotella oryzae	Prevotella paludivivens	Acetobacter nitrogenifigens	Acetobacter oeni	Acetobacter okinawensis	Acetobacter orientalis	Acetobacter papayae	Acetobacter persici	Acetobacter aceti	Gluconacetobacter diazotrophicus	Gluconacetobacter liquefaciens	Neoasaia chiangmaiensis	Desulfovibrio alcoholivorans	Pseudoclavibacter soli	Acidipropionibacterium jensenii	Lactobacillus brevis	Lactobacillus fuchuensis	Lactobacillus sakei	Leuconostoc gelidum	Clostridium amylolyticum	Clostridium carboxidivorans	Clostridium drakei	Clostridium kluyveri	Clostridium scatologenes	Clostridium sp. JN500901	Clostridium sp. KNHs216	Clostridium sp. W14A	Oscillibacter ruminantium	Oscillibacter valericigenes	Caproiciproducens sp. NJN-50	Pseudoflavonifractor sp. Marseille-P3106	Ruminococcaceae bacterium HV4-5-B5C	Clostridiales bacterium	Clostridiales bacterium oral taxon 876	Methanobacterium paludis
K10254 oleate hydratase [EC:4.2.1.53]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10439 ribose transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	7	0	85	6	0	6	0	0	0	0	12	57	0	0	0	0	0
K10440 ribose transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	127	0	0	0	0	1	58	0	0	0	0	0
K10441 ribose transport system ATP-binding protein [EC:7.5.2.7]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	20	0	0	9	0	0	0	0	0	0	97	26	0	0	0	0	0
K10530 L-lactate oxidase [EC:1.1.3.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10536 agmatine deiminase [EC:3.5.3.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10546 putative multiple sugar transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0
K10547 putative multiple sugar transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0
K10548 putative multiple sugar transport system ATP-binding protein [EC:7.5.2.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
K10563 formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	56	6	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0
K10670 glycine/sarcosine/betaine reductase complex component A [EC:1.21.4.2 1.21.4.3 1.21.4.4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0
K10671 glycine reductase complex component B subunit alpha and beta [EC:1.21.4.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10672 glycine reductase complex component B subunit gamma [EC:1.21.4.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
K10708 fructoselysine 6-phosphate deglycase [EC:3.5.-.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10709 fructoselysine 3-epimerase [EC:5.1.3.41]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
K10710 fructoselysine 6-kinase [EC:2.7.1.218]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10711 GntR family transcriptional regulator, frlABCD operon transcriptional regulator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10716 voltage-gated potassium channel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	3	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184
K10725 archaeal cell division control protein 6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
K10726 replicative DNA helicase Mcm [EC:3.6.4.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
K10747 DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43
K10764 O-succinylhomoserine sulfhydrylase [EC:2.5.1.-]	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10773 endonuclease III [EC:4.2.99.18]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	23	0	0	1	0	83	2	0	0	0	0	7	2	0	0	0	0	29
K10778 AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10793 D-proline reductase (dithiol) PrdA [EC:1.21.4.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	9	0	0	0	0	0	0	0	0	0	0	0
K10794 D-proline reductase (dithiol) PrdB [EC:1.21.4.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
K10797 2-enoate reductase [EC:1.3.1.31]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1395	45	420	7	0	0	0	0	35	17	0	0	0	0	0
K10805 acyl-CoA thioesterase II [EC:3.1.2.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10820 galactofuranose transport system ATP-binding protein [EC:7.5.2.9]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	35	0	0	0	0	0	0
K10823 oligopeptide transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	12	4	0	0	0	0	0	0	0	0	0	12	31	0	0	0	0	0
K10831 taurine transport system ATP-binding protein [EC:7.6.2.7]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
K10896 fanconi anemia group M protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
K10907 aminotransferase [EC:2.6.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	1	235	0	0	0	0	0	1	0	0	0	0	0	0
K10947 PadR family transcriptional regulator, regulatory protein PadR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	14	3	0	251	0	0	0	0	0	0	0	0	1	0	0	0	0	3
K10977 methanogen homocitrate synthase [EC:2.3.3.14 2.3.3.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62
K10978 methanogen homoisocitrate dehydrogenase [EC:1.1.1.87 1.1.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44
K11051 multidrug/hemolysin transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11065 thiol peroxidase, atypical 2-Cys peroxiredoxin [EC:1.11.1.15]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	93	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11068 hemolysin III	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	3	0	0	3	166	0	0	0	0	0	2	4	0	0	0	0	0
K11069 spermidine/putrescine transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	37	7	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
K11070 spermidine/putrescine transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	25	5	0	0	0	0	0	0	36	0	0	0	0	0	0
K11071 spermidine/putrescine transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0	0	15	5	0	0	0	0	0	0	9	0	0	0	0	0	0
K11072 spermidine/putrescine transport system ATP-binding protein [EC:7.6.2.11]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	4	0	601	0	0	0	0	0	0	0	10	0	0	0	0	0	0
K11085 ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11102 proton glutamate symport protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11105 cell volume regulation protein A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11130 H/ACA ribonucleoprotein complex subunit 3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
K11131 H/ACA ribonucleoprotein complex subunit 4 [EC:5.4.99.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
K11144 primosomal protein DnaI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	43	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11145 ribonuclease III family protein [EC:3.1.26.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6	0	0	1	59	0	0	0	0	0	9	10	0	0	0	0	0
K11175 phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	33	11	0	1	3	95	0	0	0	0	0	0	0	0	0	0	0	0
K11176 IMP cyclohydrolase [EC:3.5.4.10]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
K11189 phosphocarrier protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11206 deaminated glutathione amidase [EC:3.5.1.128]	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11212 LPPG:FO 2-phospho-L-lactate transferase [EC:2.7.8.28]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
K11261 formylmethanofuran dehydrogenase subunit E [EC:1.2.7.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	51
K11263 acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11358 aspartate aminotransferase [EC:2.6.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	162	0	0	0	0	0	10	0	0	0	0	0	0
K11381 2-oxoisovalerate dehydrogenase E1 component [EC:1.2.4.4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
K11532 fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11615 two-component system, CitB family, response regulator MalR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
K11617 two-component system, NarL family, sensor histidine kinase LiaS [EC:2.7.13.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11621 lia operon protein LiaG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
K11636 putative ABC transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	1	0	0	0	0	0	0	0	0	0	0	0
K11646 3-dehydroquinate synthase II [EC:1.4.1.24]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
K11691 two-component system, CitB family, sensor histidine kinase DctS [EC:2.7.13.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0
K11692 two-component system, CitB family, response regulator DctR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0
K11717 cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	24	40	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	140
K11719 lipopolysaccharide export system protein LptC	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11720 lipopolysaccharide export system permease protein	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11733 lysine-specific permease	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	23	0	0	1	4	95	0	0	0	0	0	0	0	0	0	0	0	0
K11737 D-serine/D-alanine/glycine transporter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
K11741 quaternary ammonium compound-resistance protein SugE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11749 regulator of sigma E protease [EC:3.4.24.-]	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	51	15	0	0	0	94	0	0	0	0	0	24	5	0	0	0	0	0
K11752 diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	21	0	0	0	0	0	1	194	0	0	0	0	0	41	6	0	0	0	0	0
K11753 riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	4	0	0	52	1	0	0	3	166	0	0	0	0	0	7	10	0	0	0	0	0
K11754 dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	7	11	0	127	30	0	0	187	139	0	0	0	0	0	49	3	0	0	0	0	0
K11755 phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
K11780 7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase [EC:4.3.1.32]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
K11781 5-amino-6-(D-ribitylamino)uracil---L-tyrosine 4-hydroxyphenyl transferase [EC:2.5.1.147]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59
K11927 ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0
K11931 poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase [EC:3.5.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
K11936 poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11939 inner membrane transporter RhtA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11991 tRNA(adenine34) deaminase [EC:3.5.4.33]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	6	18	0	0	16	28	17	0	0	0	0	0	0	0	0	0	0	0
K12132 eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	87	19	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
K12137 hydrogenase-4 component B [EC:1.-.-.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0
K12234 coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase [EC:6.3.2.31 6.3.2.34]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
K12251 N-carbamoylputrescine amidase [EC:3.5.1.53]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
K12267 peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11 1.8.4.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
K12268 accessory secretory protein Asp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12269 accessory secretory protein Asp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12270 accessory secretory protein Asp3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12308 beta-galactosidase [EC:3.2.1.23]	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12340 outer membrane protein	0	0	0	0	0	0	0	0	0	86	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12373 hexosaminidase [EC:3.2.1.52]	0	0	0	0	0	0	0	0	0	65	0	3	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12410 NAD-dependent deacetylase [EC:3.5.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	12	0	0	0	93	1	0	0	0	0	5	2	0	0	0	0	0
K12503 short-chain Z-isoprenyl diphosphate synthase [EC:2.5.1.68]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12507 acyl-CoA synthetase [EC:6.2.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0
K12527 putative selenate reductase [EC:1.97.1.9]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	2	0	0	0	0	34	0	0	0	0	0	0
K12554 alanine adding enzyme [EC:2.3.2.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12555 penicillin-binding protein 2A [EC:2.4.1.129 3.4.16.4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12573 ribonuclease R [EC:3.1.13.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	44	22	0	0	91	322	0	0	0	0	0	0	2	0	0	0	0	0
K12574 ribonuclease J [EC:3.1.-.-]	0	0	0	0	0	2	0	0	0	1	79	0	0	0	0	1	0	3	0	14	50	0	0	0	128	0	0	0	0	0	8	2	0	0	0	0	88
K12583 phosphatidylinositol alpha 1,6-mannosyltransferase [EC:2.4.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12589 exosome complex component RRP42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
K12700 non-specific riboncleoside hydrolase [EC:3.2.-.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12940 aminobenzoyl-glutamate utilization protein A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
K12941 aminobenzoyl-glutamate utilization protein B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	12	0	0	0	0	0	0
K12952 cation-transporting P-type ATPase E [EC:7.2.2.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0
K12960 5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64
K13013 O-antigen biosynthesis protein WbqV	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13015 UDP-N-acetyl-D-glucosamine dehydrogenase [EC:1.1.1.136]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
K13018 UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase [EC:2.3.1.201]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
K13019 UDP-GlcNAc3NAcA epimerase [EC:5.1.3.23]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	1	0	0	0	0	0
K13038 phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	4	0	0	55	24	0	5	0	189	3	0	0	0	0	0	0	0	0	7	0	6
K13039 sulfopyruvate decarboxylase subunit beta [EC:4.1.1.79]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
K13051 L-asparaginase / beta-aspartyl-peptidase [EC:3.5.1.1 3.4.19.5]	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13052 cell division protein DivIC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	33	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13252 putrescine carbamoyltransferase [EC:2.1.3.6]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13277 minor extracellular protease Epr [EC:3.4.21.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
K13280 signal peptidase I [EC:3.4.21.89]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
K13282 cyanophycinase [EC:3.4.15.6]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	51	7	0	0	0	0	0	6	0	0	0	0	0
K13292 phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	29	0	0	0	0	226	2	0	0	0	0	10	6	0	0	0	0	0
K13479 xanthine dehydrogenase FAD-binding subunit [EC:1.17.1.4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
K13485 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase [EC:4.1.1.97]	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13525 transitional endoplasmic reticulum ATPase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	63
