#keggName_to_taxonName	Bacteroides fragilis	Bacteroides intestinalis	Bacteroides reticulotermitis	Bacteroidaceae bacterium HV4-6-C5C	Prevotella oryzae	Prevotella paludivivens	Desulfovibrio legallii	Pseudoclavibacter soli	Lactobacillus curvatus	Lactobacillus fuchuensis	Lactobacillus sakei	Leuconostoc gelidum	Clostridium amylolyticum	Clostridium kluyveri	Clostridium sp. JN-9	Clostridium sp. JN500901	Clostridium sp. KNHs216	Clostridium sp. PI-S10-A1B	Clostridium sp. W14A	uncultured Clostridiales bacterium	Oscillibacter ruminantium	Oscillibacter valericigenes	Oscillibacter sp. PC13	Caproiciproducens sp. NJN-50	Pseudoflavonifractor sp. Marseille-P3106	Ruminococcaceae bacterium HV4-5-B5C	Intestinimonas butyriciproducens	Clostridiales bacterium	Firmicutes bacterium CAG:83	Methanobacterium congolense	Methanobacterium paludis
K17234 arabinosaccharide transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
K17236 arabinosaccharide transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
K17244 putative chitobiose transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
K17318 putative aldouronate transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	1	0	0	0
K17319 putative aldouronate transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	3	0	0	0	0	0	0	0	4	0	0	0
K17320 putative aldouronate transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
K17488 GTP cyclohydrolase IV [EC:3.5.4.39]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	85
K17675 ATP-dependent RNA helicase SUPV3L1/SUV3 [EC:3.6.4.13]	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	19	946	4	0	0	0	0	0	0	0	0
K17680 twinkle protein [EC:3.6.4.12]	0	3	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0
K17686 P-type Cu+ transporter [EC:7.2.2.8]	0	0	0	0	0	0	0	0	0	0	0	0	2	853	0	2	4	0	18	0	48	200	1	14	0	3	0	0	0	104	0
K17758 ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]	17	0	0	16	0	0	0	0	14	0	125	39	0	27	0	0	1	0	1	0	0	0	0	13	4	1	0	2	0	7	50
K17759 NAD(P)H-hydrate epimerase [EC:5.1.99.6]	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17810 D-aspartate ligase [EC:6.3.1.12]	0	0	0	0	0	0	0	0	16	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0
K17828 dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]	0	0	0	27	0	0	0	0	0	0	35	56	1	204	0	0	0	0	0	0	11	27	0	4	0	1	0	112	0	3	85
K17830 digeranylgeranylglycerophospholipid reductase [EC:1.3.1.101 1.3.7.11]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	36
K17836 beta-lactamase class A [EC:3.5.2.6]	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
K17837 metallo-beta-lactamase class B [EC:3.5.2.6]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
K17865 3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
K17870 NADH oxidase (H2O2-forming) [EC:1.6.3.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	16
K17884 archaetidylinositol phosphate synthase [EC:2.7.8.39]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62
K17989 L-serine/L-threonine ammonia-lyase [EC:4.3.1.17 4.3.1.19]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
K17992 NADP-reducing hydrogenase subunit HndB [EC:1.12.1.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
K18008 [NiFe] hydrogenase small subunit [EC:1.12.2.1]	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18011 beta-lysine 5,6-aminomutase beta subunit [EC:5.4.3.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
K18012 L-erythro-3,5-diaminohexanoate dehydrogenase [EC:1.4.1.11]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
K18013 3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
K18014 3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
K18104 ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:7.6.2.2]	0	0	0	0	0	0	0	0	0	0	40	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18118 succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]	0	0	0	0	0	0	0	131	0	0	0	0	0	1274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18119 succinate-semialdehyde dehydrogenase [EC:1.2.1.76]	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18120 4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]	0	0	0	0	0	0	0	0	0	0	0	0	0	639	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18122 4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	23	0	0	0	0	6	0	0	12	0	0	0	1	0	0	0
K18138 multidrug efflux pump	0	0	0	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18139 outer membrane protein, multidrug efflux system	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18209 fumarate reductase (CoM/CoB) subunit A [EC:1.3.4.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	87
K18210 fumarate reductase (CoM/CoB) subunit B [EC:1.3.4.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	123
K18234 virginiamycin A acetyltransferase [EC:2.3.1.-]	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	1	0	0	503	0	0	0	0	0	0	0	0	0
K18244 acyl-CoA dehydrogenase [EC:1.3.99.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18285 aminodeoxyfutalosine synthase [EC:2.5.1.120]	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18331 NADP-reducing hydrogenase subunit HndC [EC:1.12.1.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	2	0	0	0
K18332 NADP-reducing hydrogenase subunit HndD [EC:1.12.1.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	25	0	0	0	0
K18346 vancomycin resistance protein VanW	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
K18348 serine/alanine racemase [EC:5.1.1.18 5.1.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
K18349 two-component system, OmpR family, response regulator VanR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	72	3	0	0	0
K18350 two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0
K18369 alcohol dehydrogenase [EC:1.1.1.-]	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18427 4-hydroxyphenylacetate decarboxylase large subunit [EC:4.1.1.83]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18475 lysine-N-methylase [EC:2.1.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
K18532 adenylate kinase [EC:2.7.4.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
K18581 unsaturated chondroitin disaccharide hydrolase [EC:3.2.1.180]	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18640 plasmid segregation protein ParM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8	0	176	0	0	0	0	0	0	0
K18672 diadenylate cyclase [EC:2.7.7.85]	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	2	0	0	0
K18675 N,N'-diacetylchitobiose phosphorylase [EC:2.4.1.280]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0
K18682 ribonucrease Y [EC:3.1.-.-]	0	0	0	23	0	0	0	0	0	0	34	4	0	34	15	0	0	0	0	0	0	0	0	2	0	2	3	30	0	0	0
K18691 membrane-bound lytic murein transglycosylase F [EC:4.2.2.-]	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18692 ATP-dependent RNA helicase CshB [EC:3.6.4.13]	0	0	0	0	0	0	0	0	0	2	8	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18707 threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	4	15	77	13	11	1	10	15	16	1	0	0
K18779 7-cyano-7-deazaguanine tRNA-ribosyltransferase [EC:2.4.2.48]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	94
K18814 putative inorganic carbon (hco3(-)) transporter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0
K18853 dihydromethanopterin reductase (acceptor) [EC:1.5.99.15]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	19
K18855 UDP-N-acetylglucosamine 3-dehydrogenase [EC:1.1.1.374]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13
K18856 D-alanine---D-serine ligase [EC:6.3.2.35]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
K18866 zinc D-Ala-D-Ala dipeptidase/carboxypeptidase [EC:3.4.13.22 3.4.17.14]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
K18882 DNA primase large subunit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	66
K18887 ATP-binding cassette, subfamily B, multidrug efflux pump	0	0	0	0	0	0	0	0	3	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18888 ATP-binding cassette, subfamily B, multidrug efflux pump	0	0	0	0	0	0	0	0	5	1	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18889 ATP-binding cassette, subfamily B, multidrug efflux pump	0	0	0	0	0	0	0	0	19	0	225	2	0	1	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
K18890 ATP-binding cassette, subfamily B, multidrug efflux pump	0	0	0	0	0	0	0	0	4	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18891 ATP-binding cassette, subfamily B, multidrug efflux pump	0	0	0	0	0	0	0	0	28	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18892 ATP-binding cassette, subfamily B, multidrug efflux pump	0	0	0	0	0	0	0	0	3	1	77	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18926 MFS transporter, DHA2 family, lincomycin resistance protein	0	0	0	0	0	0	0	0	0	0	0	0	0	503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	125
K18928 L-lactate dehydrogenase complex protein LldE	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18929 L-lactate dehydrogenase complex protein LldF	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18930 D-lactate dehydrogenase	10	9	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18933 tyrosine decarboxylase / aspartate 1-decarboxylase [EC:4.1.1.25 4.1.1.11]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	18
K18939 TetR/AcrR family transcriptional regulator, lmrAB and yxaGH operons repressor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	17
K18955 WhiB family transcriptional regulator, redox-sensing transcriptional regulator	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18967 diguanylate cyclase [EC:2.7.7.65]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
K18979 epoxyqueuosine reductase [EC:1.17.99.6]	0	0	0	0	0	3	0	0	7	0	65	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0
K18986 two-component system, OmpR family, sensor kinase Ihk [EC:2.7.13.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	73	0	0	0	0	0	0	0	0	0
K19002 1,2-diacylglycerol 3-alpha-glucosyltransferase [EC:2.4.1.337]	0	0	0	0	0	0	0	0	5	0	86	36	0	0	0	0	0	0	0	0	4	120	3	0	0	0	0	0	0	0	0
K19005 lipoteichoic acid synthase [EC:2.7.8.20]	0	0	0	0	0	0	0	0	17	0	325	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19052 heparan-sulfate lyase [EC:4.2.2.8]	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19055 Ala-tRNA(Pro) deacylase [EC:3.1.1.-]	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0
K19068 UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase [EC:1.1.1.367]	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19075 CRISPR-associated protein Cst2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	51
K19088 CRISPR-associated protein Cst1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0
K19090 CRISPR-associated protein Cas5t	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
K19091 CRISPR-associated endoribonuclease Cas6 [EC:3.1.-.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	191
K19117 CRISPR-associated protein Csd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19118 CRISPR-associated protein Csd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
K19119 CRISPR-associated protein Cas5d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
K19157 mRNA interferase YafQ [EC:3.1.-.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
K19221 cob(I)alamin adenosyltransferase [EC:2.5.1.17]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19223 peptidoglycan DL-endopeptidase LytF [EC:3.4.-.-]	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19225 rhomboid protease GluP [EC:3.4.21.105]	0	0	0	0	0	0	0	0	19	2	0	38	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19244 alanine dehydrogenase [EC:1.4.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	83
K19265 L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]	0	0	0	13	0	0	0	0	0	0	0	65	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
K19266 lactaldehyde dehydrogenase [EC:1.2.1.22]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	39
K19267 NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	0	0	0	2	0	0	0	0	0	0	143	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19268 methylaspartate mutase epsilon subunit [EC:5.4.99.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	739	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19271 chloramphenicol O-acetyltransferase type A [EC:2.3.1.28]	0	0	0	20	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	1477	0	0	0	35	0	0	0	0	0
K19285 FMN reductase (NADPH) [EC:1.5.1.38]	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19286 FMN reductase [NAD(P)H] [EC:1.5.1.39]	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19294 alginate O-acetyltransferase complex protein AlgI	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	7	18	0	18	2	0	0	0
K19302 undecaprenyl-diphosphatase [EC:3.6.1.27]	7	0	0	15	8	0	0	0	0	0	203	22	0	198	5	0	0	0	4	0	0	70	2	11	0	4	0	8	0	68	99
K19304 murein DD-endopeptidase [EC:3.4.24.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
K19309 bacitracin transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19310 bacitracin transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
K19333 IclR family transcriptional regulator, KDG regulon repressor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
K19350 lincosamide and streptogramin A transport system ATP-binding/permease protein	0	0	0	0	0	0	0	0	27	0	250	0	0	0	0	0	3	0	3	0	0	1640	0	0	0	0	0	0	0	0	0
K19355 mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]	0	0	0	11	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19405 protein arginine kinase [EC:2.7.14.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0
K19411 protein arginine kinase activator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0
K19422 glycosyltransferase EpsD [EC:2.4.-.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
K19427 glycosyltransferase EpsJ [EC:2.4.-.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0
K19504 glucoselysine-6-phosphate deglycase	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19510 fructoselysine-6-phosphate deglycase	0	0	0	0	0	0	0	0	12	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0
K19664 CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase [EC:2.7.7.67]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
K19665 archaetidylserine synthase [EC:2.7.8.38]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27
K19689 aminopeptidase [EC:3.4.11.-]	0	0	0	0	0	0	0	0	3	0	33	0	0	0	0	0	1	0	0	0	0	94	13	0	0	0	0	0	0	0	0
K19713 thiosulfate dehydrogenase [EC:1.8.2.2]	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19714 3-deoxy-alpha-D-manno-octulosonate 8-oxidase [EC:1.1.3.48]	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19784 chromate reductase, NAD(P)H dehydrogenase (quinone)	0	0	0	0	0	0	0	0	2	0	62	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19802 L-Ala-D/L-Glu epimerase [EC:5.1.1.20]	0	0	0	60	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	3	0	19	2	0	41	0	0	0	0
K19817 coenzyme F420H2 oxidase [EC:1.5.3.22]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	137
K19824 rubrerythrin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
K19955 alcohol dehydrogenase [EC:1.1.1.-]	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	8	0	1	9	1	0	0	1	0	0	0
K19956 L-sorbose 1-phosphate reductase [EC:1.1.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	18	0	0	0	0	0	0	0	0	0	0	1	0	0	0
K19965 dihydroneopterin triphosphate pyrophosphohydrolase [EC:3.6.1.67]	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19973 manganese transport system ATP-binding protein [EC:7.2.2.5]	0	0	0	0	0	0	0	0	8	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19975 manganese transport system substrate-binding protein	0	0	0	0	0	0	0	0	24	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19976 manganese transport system permease protein	0	0	0	0	0	0	0	0	2	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19997 GlcNAc-P-P-Und epimerase [EC:5.1.3.26]	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K20074 PPM family protein phosphatase [EC:3.1.3.16]	0	0	0	0	0	0	0	4	7	0	58	21	0	615	0	0	2	0	1	0	1	60	7	9	0	2	62	0	0	0	0
K20215 diphthine synthase [EC:2.1.1.98]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	29
K20373 HTH-type transcriptional regulator, SHP2-responsive activator	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K20374 HTH-type transcriptional regulator, SHP3-responsive repressor	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K20444 O-antigen biosynthesis protein [EC:2.4.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
K20459 lantibiotic transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	94	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K20460 lantibiotic transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	1	0	258	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0
K20461 lantibiotic transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	639	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
K20487 two-component system, OmpR family, lantibiotic biosynthesis sensor histidine kinase NisK/SpaK [EC:2.7.13.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	3	0	0	1	0	0	0	0	8	0	0	0	5	0	0	0
K20488 two-component system, OmpR family, lantibiotic biosynthesis response regulator NisR/SpaR	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	11	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
K20490 lantibiotic transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K20491 lantibiotic transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
