#keggName_to_taxonName	Bacteroides reticulotermitis	Bacteroidaceae bacterium HV4-6-C5C	Prevotella oryzae	Prevotella paludivivens	Acetobacter cibinongensis	Acetobacter fabarum	Acetobacter nitrogenifigens	Acetobacter oeni	Acetobacter okinawensis	Acetobacter orientalis	Acetobacter papayae	Acetobacter pasteurianus	Acetobacter peroxydans	Acetobacter persici	Acetobacter senegalensis	Acetobacter aceti	Acetobacter tropicalis	Acidomonas methanolica	Gluconacetobacter diazotrophicus	Gluconacetobacter liquefaciens	Neoasaia chiangmaiensis	Azospira oryzae	Azospira sp. I13	Desulfovibrio alcoholivorans	Desulfovibrio legallii	Pseudoclavibacter soli	Lactobacillus fuchuensis	Lactobacillus sakei	Clostridium amylolyticum	Clostridium kluyveri	Oscillibacter ruminantium	Oscillibacter valericigenes	Desulfitobacterium metallireducens	Ruminococcaceae bacterium HV4-5-B5C	Clostridiales bacterium	Clostridiales bacterium oral taxon 876
K13626 flagellar assembly factor FliW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0
K13634 LysR family transcriptional regulator, cys regulon transcriptional activator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13677 1,2-diacylglycerol-3-alpha-glucose alpha-1,2-glucosyltransferase [EC:2.4.1.208]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	10	0	0	0	0
K13727 phenolic acid decarboxylase [EC:4.1.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
K13730 internalin A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
K13747 carboxynorspermidine decarboxylase [EC:4.1.1.96]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0
K13766 methylglutaconyl-CoA hydratase [EC:4.2.1.18]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13770 TetR/AcrR family transcriptional regulator, fatty acid metabolism regulator protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0
K13771 Rrf2 family transcriptional regulator, nitric oxide-sensitive transcriptional repressor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13789 geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	1	0	22	48	0	0	0
K13810 transaldolase / glucose-6-phosphate isomerase [EC:2.2.1.2 5.3.1.9]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13821 RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13922 propionaldehyde dehydrogenase [EC:1.2.1.87]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
K13940 dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:4.1.2.25 2.7.6.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0
K13953 alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
K13954 alcohol dehydrogenase [EC:1.1.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	47	0	0	0
K13993 HSP20 family protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	9	0	0	17	0	0	0
K14087 ech hydrogenase subunit B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
K14138 acetyl-CoA synthase [EC:2.3.1.169]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
K14155 cysteine-S-conjugate beta-lyase [EC:4.4.1.13]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
K14160 protein ImuA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K14161 protein ImuB	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K14162 error-prone DNA polymerase [EC:2.7.7.7]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K14170 chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	26	0	0	0	0
K14188 D-alanine--poly(phosphoribitol) ligase subunit 2 [EC:6.1.1.13]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0
K14205 phosphatidylglycerol lysyltransferase [EC:2.3.2.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0
K14261 alanine-synthesizing transaminase [EC:2.6.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K14393 cation/acetate symporter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K14441 ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	63	0	0	0
K14534 4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	0
K14540 ribosome biogenesis GTPase A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	12	0	0	25	0	0	0
K14652 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	73	0	0	0	0	0	0	0	0	0	8	50	0	0	0
K14682 amino-acid N-acetyltransferase [EC:2.3.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K14742 tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0
K14980 two-component system, OmpR family, sensor histidine kinase ChvG [EC:2.7.13.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15011 two-component system, sensor histidine kinase RegB [EC:2.7.13.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15012 two-component system, response regulator RegA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15023 5-methyltetrahydrofolate corrinoid/iron sulfur protein methyltransferase [EC:2.1.1.258]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0
K15024 putative phosphotransacetylase [EC:2.3.1.8]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0
K15051 DNA-entry nuclease	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	3	0	0	0	0
K15229 methylamine dehydrogenase heavy chain [EC:1.4.9.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15547 multidrug resistance protein MdtO	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15555 sulfonate transport system ATP-binding protein [EC:3.6.3.-]	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15577 nitrate/nitrite transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15580 oligopeptide transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	44	0	0	0	0
K15582 oligopeptide transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
K15583 oligopeptide transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
K15629 fatty-acid peroxygenase [EC:1.11.2.4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
K15633 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	93	0	0	0
K15634 probable phosphoglycerate mutase [EC:5.4.2.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15725 outer membrane protein, cobalt-zinc-cadmium efflux system	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15726 cobalt-zinc-cadmium resistance protein CzcA	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15727 membrane fusion protein, cobalt-zinc-cadmium efflux system	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15738 ABC transport system ATP-binding/permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	17	0	0	0	0	0	0	0	0	16	0	0	0	26	113	0	0	0
K15923 alpha-L-fucosidase 2 [EC:3.2.1.51]	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15977 putative oxidoreductase	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0
K15986 manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	72	0	12	227	0	0	0
K15987 K(+)-stimulated pyrophosphate-energized sodium pump	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	60	0	0	0
K16011 mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16012 ATP-binding cassette, subfamily C, bacterial CydC	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0
K16013 ATP-binding cassette, subfamily C, bacterial CydD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0
K16066 3-hydroxy acid dehydrogenase / malonic semialdehyde reductase [EC:1.1.1.381 1.1.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16090 catecholate siderophore receptor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16092 vitamin B12 transporter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16137 TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
K16149 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0
K16169 xanthine permease	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
K16294 polysulfide reductase chain C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0
K16328 pseudouridine kinase [EC:2.7.1.83]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
K16329 pseudouridylate synthase [EC:4.2.1.70]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
K16371 D-tagatose-1,6-bisphosphate aldolase subunit GatZ/KbaZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
K16511 adapter protein MecA 1/2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	49	0	0	0
K16651 L-threonine kinase [EC:2.7.1.177]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0
K16705 teichuronic acid biosynthesis protein TuaE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0
K16785 energy-coupling factor transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	18	0	2	0	0	0	0
K16786 energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8	0	5	0	0	0	0
K16787 energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	2	0	4	0	0	0	0
K16788 niacin transporter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
K16789 thiamine transporter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	16	0	0	0	0
K16886 quinone-modifying oxidoreductase, subunit QmoB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
K16898 ATP-dependent helicase/nuclease subunit A [EC:3.1.-.- 3.6.4.12]	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	33	0	0	0	58	96	0	0	0
K16899 ATP-dependent helicase/nuclease subunit B [EC:3.1.-.- 3.6.4.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	2	0	0	0	0	0	0	46	0	112	0	35	0	0	0	0
K16927 energy-coupling factor transport system substrate-specific component	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0
K17074 putative lysine transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
K17077 arginine/lysine/histidine transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	10	0	0	0	0
K17103 CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	53	0	0	0	0	0	0	0	0	0	0	27	0	0	0
K17218 sulfide:quinone oxidoreductase [EC:1.8.5.4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	15	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17675 ATP-dependent RNA helicase SUPV3L1/SUV3 [EC:3.6.4.13]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	7	0	0	0	0	0	0	0	0	0	2	0	0	97	0	0	0	0
K17680 twinkle protein [EC:3.6.4.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0
K17686 P-type Cu+ transporter [EC:7.2.2.8]	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	38	40	0	0	0
K17713 outer membrane protein assembly factor BamB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17722 dihydropyrimidine dehydrogenase (NAD+) subunit PreT [EC:1.3.1.1]	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17758 ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	109	0	0	0
K17810 D-aspartate ligase [EC:6.3.1.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
K17828 dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	0	0	0	0
K17836 beta-lactamase class A [EC:3.5.2.6]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0
K17865 3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	146	0	0	0
K18005 [NiFe] hydrogenase diaphorase moiety large subunit [EC:1.12.1.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18104 ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:7.6.2.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
K18118 succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	261	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0
K18119 succinate-semialdehyde dehydrogenase [EC:1.2.1.76]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0
K18120 4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0
K18122 4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0
K18138 multidrug efflux pump	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	10	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18139 outer membrane protein, multidrug efflux system	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	543	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18234 virginiamycin A acetyltransferase [EC:2.3.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0
K18346 vancomycin resistance protein VanW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
K18348 serine/alanine racemase [EC:5.1.1.18 5.1.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
K18429 GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolysing) [EC:3.2.1.184]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
K18640 plasmid segregation protein ParM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	48	0	0	0
K18672 diadenylate cyclase [EC:2.7.7.85]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	35	0	0	0
K18676 glucosamine kinase [EC:2.7.1.8]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18682 ribonucrease Y [EC:3.1.-.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	22	0	0	0
K18707 threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	18	136	0	0	0
K18778 cell division protein ZapD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18856 D-alanine---D-serine ligase [EC:6.3.2.35]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
K18887 ATP-binding cassette, subfamily B, multidrug efflux pump	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
K18888 ATP-binding cassette, subfamily B, multidrug efflux pump	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
K18889 ATP-binding cassette, subfamily B, multidrug efflux pump	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	14	0	0	0
K18890 ATP-binding cassette, subfamily B, multidrug efflux pump	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	4	0	0	0
K18892 ATP-binding cassette, subfamily B, multidrug efflux pump	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
K18926 MFS transporter, DHA2 family, lincomycin resistance protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
K18928 L-lactate dehydrogenase complex protein LldE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0
K18929 L-lactate dehydrogenase complex protein LldF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	60	0	0	0
K18979 epoxyqueuosine reductase [EC:1.17.99.6]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	75	0	0	0
K18986 two-component system, OmpR family, sensor kinase Ihk [EC:2.7.13.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0
K19002 1,2-diacylglycerol 3-alpha-glucosyltransferase [EC:2.4.1.337]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	9	0	0	0	0
K19005 lipoteichoic acid synthase [EC:2.7.8.20]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0
K19055 Ala-tRNA(Pro) deacylase [EC:3.1.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K19221 cob(I)alamin adenosyltransferase [EC:2.5.1.17]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0
K19225 rhomboid protease GluP [EC:3.4.21.105]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
