#keggName_to_taxonName	Bacteroides fragilis	Bacteroides graminisolvens	Bacteroides ihuae	Bacteroides luti	Bacteroides pyogenes	Bacteroides reticulotermitis	Bacteroides sp. KCTC 15687	Bacteroidaceae bacterium HV4-6-C5C	Prevotella oryzae	Prevotella paludivivens	Desulfovibrio legallii	Pseudoclavibacter soli	Lactobacillus paracasei	Lactobacillus fuchuensis	Lactobacillus sakei	Leuconostoc gelidum	Clostridium amylolyticum	Clostridium kluyveri	Clostridium luticellarii	Clostridium sp. JN500901	Clostridium sp. KNHs216	Clostridium sp. W14A	uncultured Clostridiales bacterium	Anaerotignum propionicum	Oscillibacter ruminantium	Oscillibacter valericigenes	Caproiciproducens galactitolivorans	Caproiciproducens sp. NJN-50	Pseudoflavonifractor sp. Marseille-P3106	Ruminococcaceae bacterium D5	Ruminococcaceae bacterium HV4-5-B5C	Intestinimonas butyriciproducens	Intestinimonas timonensis	Clostridiales bacterium	Methanobacterium paludis
K14445 solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
K14534 4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
K14540 ribosome biogenesis GTPase A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	120	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0
K14564 nucleolar protein 56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
K14652 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
K14653 2-amino-5-formylamino-6-ribosylaminopyrimidin-4(3H)-one 5'-monophosphate deformylase [EC:3.5.1.102]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
K14654 2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase [EC:1.1.1.302]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
K14656 FAD synthetase [EC:2.7.7.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
K14731 epsilon-lactone hydrolase [EC:3.1.1.83]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0
K14742 tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	16	0	0	0
K14761 ribosome-associated protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0	0
K14941 2-phospho-L-lactate guanylyltransferase [EC:2.7.7.68]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
K14982 two-component system, OmpR family, sensor histidine kinase CiaH [EC:2.7.13.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K14983 two-component system, OmpR family, response regulator CiaR	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15024 putative phosphotransacetylase [EC:2.3.1.8]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15051 DNA-entry nuclease	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	14	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
K15256 tRNA (cmo5U34)-methyltransferase [EC:2.1.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
K15268 O-acetylserine/cysteine efflux transporter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0
K15342 CRISP-associated protein Cas1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
K15429 tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
K15449 tRNA wybutosine-synthesizing protein 1 [EC:4.1.3.44]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
K15460 tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15495 molybdate/tungstate transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113
K15496 molybdate/tungstate transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74
K15497 molybdate/tungstate transport system ATP-binding protein [EC:7.3.2.5 7.3.2.6]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
K15524 mannosylglycerate hydrolase [EC:3.2.1.170]	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15551 taurine transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
K15552 taurine transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
K15553 sulfonate transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15580 oligopeptide transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	11	0	126	36	0	0	0	0	0	0	0	0	0	16	0	19	0	0	0	164	0	0	0
K15581 oligopeptide transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0
K15582 oligopeptide transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	60	0	0	0
K15583 oligopeptide transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0
K15598 putative hydroxymethylpyrimidine transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
K15600 putative hydroxymethylpyrimidine transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
K15633 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	8	0	0	0	0	0	33	0	0	0
K15635 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55
K15726 cobalt-zinc-cadmium resistance protein CzcA	90	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15738 ABC transport system ATP-binding/permease protein	3	0	0	0	0	0	0	0	0	0	0	0	1	5	37	8	0	0	0	0	0	0	0	45	0	26	0	0	0	0	0	0	0	0	0
K15770 arabinogalactan oligomer / maltooligosaccharide transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15771 arabinogalactan oligomer / maltooligosaccharide transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15772 arabinogalactan oligomer / maltooligosaccharide transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15777 4,5-DOPA dioxygenase extradiol [EC:1.13.11.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
K15778 phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
K15865 threonylcarbamoyladenosine tRNA methylthiotransferase CDKAL1 [EC:2.8.4.5]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
K15888 tritrans,polycis-undecaprenyl-diphosphate synthase [geranylgeranyl-diphosphate specific] [EC:2.5.1.89]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
K15904 bifunctional N6-L-threonylcarbamoyladenine synthase / protein kinase Bud32 [EC:2.3.1.234 2.7.11.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
K15923 alpha-L-fucosidase 2 [EC:3.2.1.51]	181	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15986 manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]	0	0	0	0	0	0	0	0	0	0	14	0	0	0	4	0	0	466	0	0	0	0	0	18	0	13	0	2	0	0	0	0	0	0	0
K15987 K(+)-stimulated pyrophosphate-energized sodium pump	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	15	0	4	0	0	0	0	0	0	0
K16012 ATP-binding cassette, subfamily C, bacterial CydC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16013 ATP-binding cassette, subfamily C, bacterial CydD	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16052 MscS family membrane protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
K16137 TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16149 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16169 xanthine permease	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16203 D-amino peptidase [EC:3.4.11.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0
K16209 lactose/raffinose/galactose permease	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16211 maltose/moltooligosaccharide transporter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16235 S-methylmethionine transporter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16264 cobalt-zinc-cadmium efflux system protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16323 purine nucleoside transport protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16328 pseudouridine kinase [EC:2.7.1.83]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	7	0	0	0	0	0	18	0	0	0
K16329 pseudouridylate synthase [EC:4.2.1.70]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
K16371 D-tagatose-1,6-bisphosphate aldolase subunit GatZ/KbaZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	2	0	20	0	0	0	0	0	0	0
K16509 regulatory protein spx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16511 adapter protein MecA 1/2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	27	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
K16785 energy-coupling factor transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	2	0	67	15	0	24	0	0	0	0	0	2	0	2	0	4	0	0	0	2	0	0	0
K16786 energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	16	0	96	0	0	0	0	0	5	0	9	0	0	0	0	0	25	0	0	0
K16787 energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	0	0	0	0	0	0	0	0	0	0	0	0	35	0	119	72	0	20	0	0	0	0	0	15	0	3	0	15	0	0	0	13	0	0	0
K16788 niacin transporter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
K16789 thiamine transporter	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	0	0	23	0	0	0	0	0	0	0	14	0	2	0	0	0	0	0	0	0
K16792 methanogen homoaconitase large subunit [EC:4.2.1.114]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
K16793 methanogen homoaconitase small subunit [EC:4.2.1.114]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
K16849 altronate dehydratase small subunit [EC:4.2.1.7]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
K16850 altronate dehydratase large subunit [EC:4.2.1.7]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	3	0	0	0	0	0	0	0
K16885 quinone-modifying oxidoreductase, subunit QmoA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16898 ATP-dependent helicase/nuclease subunit A [EC:3.1.-.- 3.6.4.12]	0	0	0	0	0	0	0	0	0	0	0	0	1	0	143	68	0	0	0	0	0	0	0	84	0	42	0	24	0	0	0	0	0	0	0
K16899 ATP-dependent helicase/nuclease subunit B [EC:3.1.-.- 3.6.4.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	94	0	539	0	0	0	0	0	72	0	24	0	11	0	0	0	1	0	0	0
K16923 energy-coupling factor transport system substrate-specific component	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16924 energy-coupling factor transport system substrate-specific component	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16927 energy-coupling factor transport system substrate-specific component	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
K16957 L-cystine transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16958 L-cystine transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16959 L-cystine transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17074 putative lysine transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
K17077 arginine/lysine/histidine transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	6	0	7	0	0	0	0	0	0	0	0	0
K17103 CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
K17105 geranylgeranylglycerol-phosphate geranylgeranyltransferase [EC:2.5.1.42]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
K17202 erythritol transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0
K17203 erythritol transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0
K17204 erythritol transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0
K17214 inositol transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
K17215 inositol transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
K17466 PTS system, D-glucosaminate-specific IIC component	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17467 PTS system, D-glucosaminate-specific IID component	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17488 GTP cyclohydrolase IV [EC:3.5.4.39]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
K17675 ATP-dependent RNA helicase SUPV3L1/SUV3 [EC:3.6.4.13]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0
K17680 twinkle protein [EC:3.6.4.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0
K17686 P-type Cu+ transporter [EC:7.2.2.8]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	36	0	1	0	0	0	0	0	0	0
K17722 dihydropyrimidine dehydrogenase (NAD+) subunit PreT [EC:1.3.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
K17723 dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
K17733 peptidoglycan LD-endopeptidase CwlK [EC:3.4.-.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
K17734 serine protease AprX [EC:3.4.21.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
K17758 ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]	141	0	0	0	0	0	0	0	0	0	0	0	0	0	43	31	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	21
K17759 NAD(P)H-hydrate epimerase [EC:5.1.99.6]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17810 D-aspartate ligase [EC:6.3.1.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0
K17828 dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	27	0	40	0	0	0	0	0	3	0	1	0	2	0	0	0	0	0	0	33
K17830 digeranylgeranylglycerophospholipid reductase [EC:1.3.1.101 1.3.7.11]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
K17836 beta-lactamase class A [EC:3.5.2.6]	0	0	0	0	0	0	0	0	0	0	0	0	34	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17837 metallo-beta-lactamase class B [EC:3.5.2.6]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
K17865 3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17870 NADH oxidase (H2O2-forming) [EC:1.6.3.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
K17884 archaetidylinositol phosphate synthase [EC:2.7.8.39]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
K18008 [NiFe] hydrogenase small subunit [EC:1.12.2.1]	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18011 beta-lysine 5,6-aminomutase beta subunit [EC:5.4.3.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0
K18012 L-erythro-3,5-diaminohexanoate dehydrogenase [EC:1.4.1.11]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
K18013 3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
K18014 3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
K18104 ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:7.6.2.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18118 succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18119 succinate-semialdehyde dehydrogenase [EC:1.2.1.76]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18120 4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18122 4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
K18139 outer membrane protein, multidrug efflux system	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18209 fumarate reductase (CoM/CoB) subunit A [EC:1.3.4.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
K18210 fumarate reductase (CoM/CoB) subunit B [EC:1.3.4.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
K18234 virginiamycin A acetyltransferase [EC:2.3.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	0	104	0	0	0	0	0	0	0	0	0
K18285 aminodeoxyfutalosine synthase [EC:2.5.1.120]	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18331 NADP-reducing hydrogenase subunit HndC [EC:1.12.1.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0
K18332 NADP-reducing hydrogenase subunit HndD [EC:1.12.1.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0
K18346 vancomycin resistance protein VanW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	39	0	21	0	0	0	0	0	0	0	0	0
K18348 serine/alanine racemase [EC:5.1.1.18 5.1.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
K18349 two-component system, OmpR family, response regulator VanR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	107	0	0	0
