#keggName_to_taxonName	Bacteroides fragilis	Bacteroides graminisolvens	Bacteroides ihuae	Bacteroides intestinalis	Bacteroides luti	Bacteroides reticulotermitis	Bacteroidaceae bacterium HV4-6-C5C	Dysgonomonas sp. BGC7	Prevotella oryzae	Prevotella paludivivens	Desulfovibrio legallii	Desulfovibrio sp. AM18-2	Actinomyces provencensis	Pseudoclavibacter soli	Lactobacillus paracasei	Lactobacillus fuchuensis	Lactobacillus sakei	Leuconostoc gelidum	Clostridium amylolyticum	Clostridium carboxidivorans	Clostridium drakei	Clostridium kluyveri	Clostridium luticellarii	Clostridium scatologenes	Clostridium tyrobutyricum	Clostridium sp. JN-9	Clostridium sp. JN500901	Clostridium sp. KNHs216	Clostridium sp. W14A	Oscillibacter ruminantium	Oscillibacter valericigenes	Desulfitobacterium metallireducens	Caproiciproducens galactitolivorans	Caproiciproducens sp. NJN-50	Ruminococcaceae bacterium HV4-5-B5C	Clostridiales bacterium
K10218 4-hydroxy-4-methyl-2-oxoglutarate aldolase [EC:4.1.3.17]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10254 oleate hydratase [EC:4.2.1.53]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10439 ribose transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	15	0	16	0	0	0	1	0	0	0	0	0	0	2	0	0	258	2	0
K10440 ribose transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	2	0	0	248	0	0
K10441 ribose transport system ATP-binding protein [EC:7.5.2.7]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	1	0	0	0	0	0	0	0	0	0	14	0	0	91	0	0
K10530 L-lactate oxidase [EC:1.1.3.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10536 agmatine deiminase [EC:3.5.3.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
K10547 putative multiple sugar transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	1	0
K10548 putative multiple sugar transport system ATP-binding protein [EC:7.5.2.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
K10563 formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	32	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	17	0	0
K10670 glycine/sarcosine/betaine reductase complex component A [EC:1.21.4.2 1.21.4.3 1.21.4.4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
K10709 fructoselysine 3-epimerase [EC:5.1.3.41]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
K10716 voltage-gated potassium channel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	1	0	0	0	0	0	0	26	0	0	0	0
K10773 endonuclease III [EC:4.2.99.18]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	134	0	0	1	0	384	0	0	0	0	0	0	0	0	0	5	0	0	0	0
K10778 AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10793 D-proline reductase (dithiol) PrdA [EC:1.21.4.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
K10794 D-proline reductase (dithiol) PrdB [EC:1.21.4.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10797 2-enoate reductase [EC:1.3.1.31]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	4	1235	0	0	17	0	0	0	0	0	13	0	0	21	0	0
K10804 acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10820 galactofuranose transport system ATP-binding protein [EC:7.5.2.9]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
K10823 oligopeptide transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0
K10831 taurine transport system ATP-binding protein [EC:7.6.2.7]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
K10907 aminotransferase [EC:2.6.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	998	0	0	0	0	0	0	0	0	3	24	0	4	0	0
K10947 PadR family transcriptional regulator, regulatory protein PadR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	9	0	40	0	1	0	1	11	0	0	0	0	0	0	0	0	0	0	0
K10979 DNA end-binding protein Ku	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0
K10984 PTS system, galactosamine-specific IIB component [EC:2.7.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10985 PTS system, galactosamine-specific IIC component	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10986 PTS system, galactosamine-specific IID component	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11041 exfoliative toxin A/B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11051 multidrug/hemolysin transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
K11065 thiol peroxidase, atypical 2-Cys peroxiredoxin [EC:1.11.1.15]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11068 hemolysin III	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	954	0	0	0	0	0	0	0	0	1	2	0	8	0	0
K11069 spermidine/putrescine transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	13	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
K11070 spermidine/putrescine transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	18	0	3	2	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0
K11071 spermidine/putrescine transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11072 spermidine/putrescine transport system ATP-binding protein [EC:7.6.2.11]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11085 ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11144 primosomal protein DnaI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11145 ribonuclease III family protein [EC:3.1.26.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	0	0	1	368	0	0	0	0	0	0	0	0	3	7	0	1	0	0
K11175 phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	154	12	0	0	0	558	0	0	0	0	0	0	0	0	2	17	0	0	0	0
K11189 phosphocarrier protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11261 formylmethanofuran dehydrogenase subunit E [EC:1.2.7.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
K11358 aspartate aminotransferase [EC:2.6.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	786	0	0	0	0	0	0	0	0	18	4	0	0	0	0
K11381 2-oxoisovalerate dehydrogenase E1 component [EC:1.2.4.4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
K11473 glycolate oxidase iron-sulfur subunit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
K11535 nucleoside transport protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11614 two-component system, CitB family, sensor histidine kinase MalK [EC:2.7.13.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0
K11615 two-component system, CitB family, response regulator MalR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	10	0	0
K11616 malate:Na+ symporter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0
K11617 two-component system, NarL family, sensor histidine kinase LiaS [EC:2.7.13.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11618 two-component system, NarL family, response regulator LiaR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11636 putative ABC transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11646 3-dehydroquinate synthase II [EC:1.4.1.24]	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11691 two-component system, CitB family, sensor histidine kinase DctS [EC:2.7.13.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
K11692 two-component system, CitB family, response regulator DctR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
K11717 cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	48	0	0	0	876	0	0	0	0	0	0	0	0	0	0	0	3	0	0
K11733 lysine-specific permease	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	11	0	9	1	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11737 D-serine/D-alanine/glycine transporter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
K11741 quaternary ammonium compound-resistance protein SugE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11749 regulator of sigma E protease [EC:3.4.24.-]	8	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	175	49	0	0	0	450	3	0	1	0	0	0	0	0	1	10	0	1	0	0
K11752 diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	1084	0	0	0	0	0	0	0	0	0	14	0	10	0	0
K11753 riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	198	5	0	0	0	893	0	0	0	0	0	0	0	0	1	16	0	11	0	0
K11754 dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704	109	0	0	68	709	0	0	0	0	0	0	0	0	12	9	0	5	0	0
K11755 phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0
K11784 cyclic dehypoxanthinyl futalosine synthase [EC:1.21.98.1]	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11912 serine/threonine-protein kinase PpkA [EC:2.7.11.1]	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11927 ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0
K11928 sodium/proline symporter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
K11931 poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase [EC:3.5.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
K11936 poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11991 tRNA(adenine34) deaminase [EC:3.5.4.33]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	16	0	0	1	159	0	0	0	0	0	0	0	0	0	3	0	1	0	0
K12132 eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]	0	0	0	0	0	0	1	0	0	0	0	0	0	0	39	0	459	44	0	0	0	0	0	0	0	0	0	0	0	0	2	12	0	12	0	0
K12137 hydrogenase-4 component B [EC:1.-.-.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
K12257 SecD/SecF fusion protein	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12267 peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11 1.8.4.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
K12268 accessory secretory protein Asp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12269 accessory secretory protein Asp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12270 accessory secretory protein Asp3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12308 beta-galactosidase [EC:3.2.1.23]	37	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12373 hexosaminidase [EC:3.2.1.52]	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12410 NAD-dependent deacetylase [EC:3.5.1.-]	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	388	0	0	1	0	0	0	0	0	0	0	0	0	0	0
K12507 acyl-CoA synthetase [EC:6.2.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
K12510 tight adherence protein B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
K12511 tight adherence protein C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
K12527 putative selenate reductase [EC:1.97.1.9]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
K12541 ATP-binding cassette, subfamily C, bacterial LapB	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12554 alanine adding enzyme [EC:2.3.2.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12555 penicillin-binding protein 2A [EC:2.4.1.129 3.4.16.4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	24	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
K12573 ribonuclease R [EC:3.1.13.1]	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	211	25	0	1	13	1655	0	1	0	0	0	0	0	0	0	0	0	1	0	0
K12574 ribonuclease J [EC:3.1.-.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	58	0	0	0	684	0	0	0	0	0	0	0	0	2	20	0	0	0	0
K12700 non-specific riboncleoside hydrolase [EC:3.2.-.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12940 aminobenzoyl-glutamate utilization protein A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
K12941 aminobenzoyl-glutamate utilization protein B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K12952 cation-transporting P-type ATPase E [EC:7.2.2.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0
K12960 5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
K13012 O-antigen biosynthesis protein WbqP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13015 UDP-N-acetyl-D-glucosamine dehydrogenase [EC:1.1.1.136]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0
K13018 UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase [EC:2.3.1.201]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
K13019 UDP-GlcNAc3NAcA epimerase [EC:5.1.3.23]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484	0	2	0	0	0	0	0	0	0	0	0	0	0	0
K13038 phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	47	0	2	0	976	0	0	0	0	0	0	0	0	0	0	0	0	0	9
K13052 cell division protein DivIC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	5	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13277 minor extracellular protease Epr [EC:3.4.21.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13282 cyanophycinase [EC:3.4.15.6]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	27	0	0	0	0	0	0	0	0	0	9	0	11	0	0
K13288 oligoribonuclease [EC:3.1.-.-]	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13292 phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	6	0	1148	1	0	1	0	0	0	0	0	6	5	0	6	0	0
K13479 xanthine dehydrogenase FAD-binding subunit [EC:1.17.1.4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
K13532 two-component system, sporulation sensor kinase D [EC:2.7.13.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
K13542 uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0
K13566 omega-amidase [EC:3.5.1.3]	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13626 flagellar assembly factor FliW	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	268	0	26	0	0	0	0	0	0	0	0	0	0	0	0
K13641 IclR family transcriptional regulator, acetate operon repressor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
K13652 AraC family transcriptional regulator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
K13653 AraC family transcriptional regulator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
K13677 1,2-diacylglycerol-3-alpha-glucose alpha-1,2-glucosyltransferase [EC:2.4.1.208]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13727 phenolic acid decarboxylase [EC:4.1.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13730 internalin A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	615	0	3	0	0	0	0	0	0	0	0	0	0	0	0
K13747 carboxynorspermidine decarboxylase [EC:4.1.1.96]	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0
K13770 TetR/AcrR family transcriptional regulator, fatty acid metabolism regulator protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
K13789 geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	37	0	0	1	0	0	0	0	0	0	0	0	0	5	8	0	5	0	0
K13819 NifU-like protein	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13820 flagellar biosynthetic protein FliR/FlhB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
K13889 glutathione transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
K13890 glutathione transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
K13919 propanediol dehydratase medium subunit [EC:4.2.1.28]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13920 propanediol dehydratase small subunit [EC:4.2.1.28]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13922 propionaldehyde dehydrogenase [EC:1.2.1.87]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0
K13927 holo-ACP synthase / triphosphoribosyl-dephospho-CoA synthase [EC:2.7.7.61 2.4.2.52]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
K13929 malonate decarboxylase alpha subunit [EC:2.3.1.187]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13931 malonate decarboxylase delta subunit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13932 malonate decarboxylase beta subunit [EC:4.1.1.87]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13934 phosphoribosyl-dephospho-CoA transferase [EC:2.7.7.66]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13935 malonate decarboxylase epsilon subunit [EC:2.3.1.39]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
